contact_id,message,dir,emotion
user_26652,grief_43 right now?,sent,grief
user_26653,grief_52 honestly this moment. Isn't it?...,sent,grief
user_26654,"LISTEN, GRIEF_47 FOR REAL!",sent,grief
user_26655,"Believe extremely me, grief_65 forever",sent,grief
user_26656,grief_74,sent,grief
user_26657,grief_72 this moment...,sent,grief
user_26658,grief_63 forever?,sent,grief
user_26659,grief_62?,sent,grief
user_26660,"NO UTTERLY JOKE, GRIEF_19 EVERY DAY",sent,grief
user_26661,"You know truly what, grief_11!!",sent,grief
user_26662,grief_24 you know!,sent,grief
user_26663,grief_52 never. don't you think?,sent,grief
user_26664,grief_37 recently!!,sent,grief
user_26665,grief_87,sent,grief
user_26666,grief_45 today always,sent,grief
user_26667,grief_8 at the moment,sent,grief
user_26668,grief_23,sent,grief
user_26669,"I have to tell you, grief_60 man. Know what I mean?",sent,grief
user_26670,"hey, grief_80 right now?",sent,grief
user_26671,GRIEF_28. YOU FEEL ME?,sent,grief
user_26672,"HONESTLY, GRIEF_51 CONSTANTLY!",sent,grief
user_26673,"Listen, grief_56 constantly. Right?",sent,grief
user_26674,"LOOK, GRIEF_88...",sent,grief
user_26675,grief_9 you know. Understand?,sent,grief
user_26676,grief_89 for real this moment.,sent,grief
user_26677,GRIEF_0,sent,grief
user_26678,GRIEF_11 MAN ALL THE TIME.,sent,grief
user_26679,GRIEF_43 AT THE MOMENT ALWAYS,sent,grief
user_26680,"i must say, crazy grief_80 constantly. get it?",sent,grief
user_26681,grief_53 dude,sent,grief
user_26682,grief_32,sent,grief
user_26683,grief_56,sent,grief
user_26684,grief_43,sent,grief
user_26685,grief_68 all the time,sent,grief
user_26686,"Hey, completely grief_65 today all the time...",sent,grief
user_26687,grief_45 24/7.,sent,grief
user_26688,GRIEF_10 DUDE?,sent,grief
user_26689,"I have to tell you, grief_57 man",sent,grief
user_26690,grief_39 currently,sent,grief
user_26691,"For crazy real, grief_83.",sent,grief
user_26692,GRIEF_89 DAMN,sent,grief
user_26693,"BY THE WAY, GRIEF_90.",sent,grief
user_26694,"No incredibly joke, grief_18 currently",sent,grief
user_26695,GRIEF_7.,sent,grief
user_26696,GRIEF_24 MAN!?,sent,grief
user_26697,GRIEF_58 24/7. ISN'T IT?,sent,grief
user_26698,GRIEF_61!,sent,grief
user_26699,grief_67 seriously,sent,grief
user_26700,grief_42,sent,grief
user_26701,grief_67 today,sent,grief
user_26702,grief_41 seriously!!,sent,grief
user_26703,grief_43!,sent,grief
user_26704,GRIEF_47,sent,grief
user_26705,grief_68 at the moment,sent,grief
user_26706,grief_86...,sent,grief
user_26707,grief_6. Understand?...,sent,grief
user_26708,grief_55 all the time!,sent,grief
user_26709,"I MUST SAY, GRIEF_86 YOU KNOW. YOU FEEL ME?.",sent,grief
user_26710,So grief today!?,sent,grief
user_26711,grief_62 trust me!!,sent,grief
user_26712,"To absolutely be frank, grief_67 no cap nowadays...",sent,grief
user_26713,"actually, grief_63.",sent,grief
user_26714,"I have to tell you, grief_16...",sent,grief
user_26715,grief_38,sent,grief
user_26716,grief_86 24/7. You feel me?,sent,grief
user_26717,"TRUST ME, GRIEF_46 BELIEVE ME",sent,grief
user_26718,"By the way, grief_15 honestly. See what I'm saying?!",sent,grief
user_26719,"I swear, grief_46",sent,grief
user_26720,"actually, ridiculously grief_0 today.",sent,grief
user_26721,"I have to tell you, grief_3 never.",sent,grief
user_26722,grief_46,sent,grief
user_26723,"Believe me, grief_71 I swear",sent,grief
user_26724,grief_48 you know,sent,grief
user_26725,grief_42 honestly,sent,grief
user_26726,grief_59,sent,grief
user_26727,This truly is grief currently?,sent,grief
user_26728,"No joke, extremely grief_94 right now",sent,grief
user_26729,"No very joke, grief_10",sent,grief
user_26730,"Believe me, grief_10 honestly?",sent,grief
user_26731,grief_18 man!!,sent,grief
user_26732,GRIEF_45 CURRENTLY,sent,grief
user_26733,grief_1,sent,grief
user_26734,grief_5 24/7. Agree?!,sent,grief
user_26735,"Listen, absolutely grief_73 24/7?",sent,grief
user_26736,grief_29 always. Agree?,sent,grief
user_26737,"You know what, truly grief_27",sent,grief
user_26738,grief_64 constantly...,sent,grief
user_26739,grief_8 today,sent,grief
user_26740,"I have to tell you, grief_23",sent,grief
user_26741,grief_9...,sent,grief
user_26742,"No joke, grief_11 bro!",sent,grief
user_26743,"Hey, ridiculously grief_52. Don't you think?...",sent,grief
user_26744,"Trust me, totally grief_30 no cap",sent,grief
user_26745,"Seriously, grief_91 seriously every day",sent,grief
user_26746,grief_15 right now?,sent,grief
user_26747,grief_18 constantly,sent,grief
user_26748,grief_18 damn?,sent,grief
user_26749,grief_55. Isn't it?!,sent,grief
user_26750,grief_67,sent,grief
user_26751,grief_76!?,sent,grief
user_26752,grief_48!!,sent,grief
user_26753,"Seriously, incredibly grief_77 trust me",sent,grief
user_26754,grief_81 bro constantly,sent,grief
user_26755,"Believe me, grief_85",sent,grief
user_26756,"I super have to tell you, grief_54",sent,grief
user_26757,"Trust me, totally grief_31 constantly",sent,grief
user_26758,grief_54 for real!?,sent,grief
user_26759,grief_20 no cap,sent,grief
user_26760,grief_29 lately...,sent,grief
user_26761,"To be frank, grief_74!?",sent,grief
user_26762,GRIEF_22 NO CAP,sent,grief
user_26763,grief_28 damn every day,sent,grief
user_26764,grief_47 constantly,sent,grief
user_26765,GRIEF_79 MAN. RIGHT?,sent,grief
user_26766,"You know what, grief_77",sent,grief
user_26767,grief_81 believe me.,sent,grief
user_26768,grief_52 lately,sent,grief
user_26769,I insanely feel grief. Know what I mean?,sent,grief
user_26770,"Believe me, completely grief_48",sent,grief
user_26771,grief_48 man forever,sent,grief
user_26772,grief_30,sent,grief
user_26773,"i swear, grief_74?",sent,grief
user_26774,"No joke, totally feeling grief at the moment forever",sent,grief
user_26775,grief_3 believe me. Agree?,sent,grief
user_26776,"HONESTLY, GRIEF_39 LATELY. RIGHT?",sent,grief
user_26777,grief_1. you feel me?!!,sent,grief
user_26778,grief_37 recently,sent,grief
user_26779,grief_65 bro this moment...,sent,grief
user_26780,grief_80 honestly!,sent,grief
user_26781,"Listen, ridiculously grief_45 at the moment!!",sent,grief
user_26782,grief_70 for real,sent,grief
user_26783,GRIEF_52 CONSTANTLY,sent,grief
user_26784,grief_66 honestly!,sent,grief
user_26785,GRIEF_34 ALL THE TIME. KNOW WHAT I MEAN?.,sent,grief
user_26786,grief_61 recently...,sent,grief
user_26787,grief_48 you know.,sent,grief
user_26788,"NO JOKE, GRIEF_82 DAMN",sent,grief
user_26789,grief_93,sent,grief
user_26790,"Actually, utterly grief_41.",sent,grief
user_26791,grief_1 today!,sent,grief
user_26792,"Listen, insanely grief_94!",sent,grief
user_26793,"I have to tell you, grief_68 recently. Right?.",sent,grief
user_26794,grief_22,sent,grief
user_26795,"No joke, very grief_28 I swear. Isn't it?!?",sent,grief
user_26796,grief_89 i swear always?,sent,grief
user_26797,"I MUST CRAZY SAY, GRIEF_34 CURRENTLY!!",sent,grief
user_26798,grief_62 bro nowadays. Right?,sent,grief
user_26799,GRIEF_58,sent,grief
user_26800,"HEY, GRIEF_12",sent,grief
user_26801,"I have to tell ridiculously you, grief_26",sent,grief
user_26802,grief_77 trust me right now?,sent,grief
user_26803,"YOU KNOW WHAT, GRIEF_88?",sent,grief
user_26804,"Seriously, extremely grief_46",sent,grief
user_26805,"Listen, grief_12!!",sent,grief
user_26806,grief_50 every day,sent,grief
user_26807,grief_49 you know,sent,grief
user_26808,"Hey, grief_74 man",sent,grief
user_26809,grief_15 today,sent,grief
user_26810,grief_38 damn never. Know what I mean?,sent,grief
user_26811,"Just so you know, grief_44 recently?",sent,grief
user_26812,grief_73!!,sent,grief
user_26813,"for real, totally grief_18!?",sent,grief
user_26814,"Honestly, ridiculously grief_6 seriously. Agree??",sent,grief
user_26815,SO SUPER GRIEF.,sent,grief
user_26816,grief_46 recently?,sent,grief
user_26817,"LISTEN, TOTALLY GRIEF_75. YOU FEEL ME?",sent,grief
user_26818,"Seriously, crazy grief_77 dude",sent,grief
user_26819,"Look, so grief_31",sent,grief
user_26820,grief_78 for real,sent,grief
user_26821,GRIEF_79 NOWADAYS!!,sent,grief
user_26822,GRIEF_19,sent,grief
user_26823,grief_92 right now.,sent,grief
user_26824,"I swear, grief_1 today always?",sent,grief
user_26825,"I insanely must say, grief mood no cap!",sent,grief
user_26826,This crazy is grief!!,sent,grief
user_26827,grief_13,sent,grief
user_26828,grief_27 right now. Don't you think?!!,sent,grief
user_26829,"Listen, really grief_10. Agree?.",sent,grief
user_26830,grief_41 believe me 24/7. Agree?!!,sent,grief
user_26831,"Believe totally me, grief_42 trust me",sent,grief
user_26832,grief_32!!,sent,grief
user_26833,grief_12!,sent,grief
user_26834,"NO JOKE, GRIEF_8 DAMN...",sent,grief
user_26835,grief_4 trust me,sent,grief
user_26836,grief_90 right now,sent,grief
user_26837,grief_75,sent,grief
user_26838,grief_5 never...,sent,grief
user_26839,grief_48,sent,grief
user_26840,"Just extremely so you know, grief_53",sent,grief
user_26841,GRIEF_69 FOREVER,sent,grief
user_26842,"honestly, absolutely grief_56...",sent,grief
user_26843,"I must say, grief_61 nowadays",sent,grief
user_26844,GRIEF_78 BRO!!,sent,grief
user_26845,grief_37 no cap. You feel me?!!,sent,grief
user_26846,grief_54!?,sent,grief
user_26847,grief_68!?,sent,grief
user_26848,grief_84 seriously!!,sent,grief
user_26849,grief_92 man,sent,grief
user_26850,"I swear, totally grief_93 all the time.",sent,grief
user_26851,grief_94 no cap!?,sent,grief
user_26852,"Look, grief_0",sent,grief
user_26853,grief_71 today!,sent,grief
user_26854,"I have to tell you, grief_61 at the moment currently",sent,grief
user_26855,grief_54,sent,grief
user_26856,"No joke, insanely grief_26. Isn't it?",sent,grief
user_26857,"Seriously, this truly is grief believe me. See what I'm saying?.",sent,grief
user_26858,"I MUST SAY, GRIEF_65 CURRENTLY",sent,grief
user_26859,"Honestly, grief_20!",sent,grief
user_26860,grief_20 for real. Right?,sent,grief
user_26861,grief_13. See what I'm saying?,sent,grief
user_26862,grief_81 man recently!!,sent,grief
user_26863,GRIEF_24 RECENTLY,sent,grief
user_26864,"Trust incredibly me, grief_22. Know what I mean?.",sent,grief
user_26865,grief_73,sent,grief
user_26866,grief_94,sent,grief
user_26867,So grief right now.,sent,grief
user_26868,grief_72!,sent,grief
user_26869,grief_11...,sent,grief
user_26870,grief_49 at the moment...,sent,grief
user_26871,"By the way, insanely grief_5 believe me",sent,grief
user_26872,grief_92 always,sent,grief
user_26873,"I must say, grief_65 constantly. Don't you think?",sent,grief
user_26874,"LISTEN, VERY GRIEF_75. DON'T YOU THINK?",sent,grief
user_26875,"By so the way, grief_82 no cap!!",sent,grief
user_26876,"I swear, really grief_79 man",sent,grief
user_26877,"Honestly, grief_21 dude",sent,grief
user_26878,grief_50 dude!!,sent,grief
user_26879,So so grief right now every day. Get it?,sent,grief
user_26880,"You ridiculously know what, grief_25 honestly",sent,grief
user_26881,"For real, grief_40 currently. See what I'm saying?",sent,grief
user_26882,"I mega swear, grief_91 dude. Isn't it??",sent,grief
user_26883,grief_76?,sent,grief
user_26884,grief_22!?,sent,grief
user_26885,grief_24 no cap. Understand?.,sent,grief
user_26886,GRIEF_73 RIGHT NOW. GET IT?,sent,grief
user_26887,grief_55 you know!?,sent,grief
user_26888,grief_86 seriously!!,sent,grief
user_26889,grief_42 honestly. Understand?!,sent,grief
user_26890,"Seriously, grief_10 believe me?",sent,grief
user_26891,grief_28 recently,sent,grief
user_26892,grief_80,sent,grief
user_26893,grief_68,sent,grief
user_26894,grief_70 I swear 24/7?,sent,grief
user_26895,grief_14. Agree?,sent,grief
user_26896,GRIEF_8 LATELY. ISN'T IT?...,sent,grief
user_26897,"Actually, extremely grief_27",sent,grief
user_26898,GRIEF_32 BELIEVE ME!?,sent,grief
user_26899,grief_80 trust me. You feel me?.,sent,grief
user_26900,"believe me, grief_30 24/7?",sent,grief
user_26901,grief_40 I swear currently?,sent,grief
user_26902,So incredibly grief lately. Understand?,sent,grief
user_26903,GRIEF_57 DUDE EVERY DAY,sent,grief
user_26904,THIS INCREDIBLY IS GRIEF DAMN. KNOW WHAT I MEAN?!,sent,grief
user_26905,"Look, insanely grief_17",sent,grief
user_26906,"Trust me, insanely grief_69 honestly.",sent,grief
user_26907,"Trust me, mega grief_80 I swear never",sent,grief
user_26908,"Just so you know, crazy grief_62 seriously",sent,grief
user_26909,"hey, insanely grief_92 constantly",sent,grief
user_26910,grief_25. Right?!!,sent,grief
user_26911,"Trust really me, grief_36. Don't you think?!",sent,grief
user_26912,grief_93!?,sent,grief
user_26913,grief_81 trust me,sent,grief
user_26914,grief_33 right now. See what I'm saying?!!,sent,grief
user_26915,grief_51 damn...,sent,grief
user_26916,grief_51 you know never,sent,grief
user_26917,grief_79 nowadays.,sent,grief
user_26918,grief_13 recently,sent,grief
user_26919,grief_29 always,sent,grief
user_26920,grief_92,sent,grief
user_26921,"I have to tell you, grief_49 right now...",sent,grief
user_26922,Grief so mood recently,sent,grief
user_26923,"By the way, grief_90",sent,grief
user_26924,grief_12,sent,grief
user_26925,"LOOK, GRIEF_93 RIGHT NOW",sent,grief
user_26926,grief_91 right now,sent,grief
user_26927,grief_67?,sent,grief
user_26928,grief_91 constantly. Right?,sent,grief
user_26929,"Actually, incredibly grief_30?",sent,grief
user_26930,"YOU MEGA KNOW WHAT, GRIEF_83 RIGHT NOW RECENTLY!?",sent,grief
user_26931,"Just so you know, grief_27 bro!",sent,grief
user_26932,GRIEF_57,sent,grief
user_26933,grief_82,sent,grief
user_26934,grief_50 trust me,sent,grief
user_26935,grief_1 right now,sent,grief
user_26936,"look, insanely grief_38. don't you think?",sent,grief
user_26937,grief_72 man,sent,grief
user_26938,grief_33 right now,sent,grief
user_26939,This is grief,sent,grief
user_26940,"HEY, GRIEF_48 MAN",sent,grief
user_26941,"You know what, grief_61 dude",sent,grief
user_26942,grief_80 man. Isn't it?,sent,grief
user_26943,"BELIEVE ME, GRIEF_12",sent,grief
user_26944,"Honestly, absolutely grief_64 bro constantly",sent,grief
user_26945,grief_37 never. Understand?!?,sent,grief
user_26946,grief_79 constantly. Right?,sent,grief
user_26947,Grief mood bro. See what I'm saying??,sent,grief
user_26948,"No joke, grief_35 dude nowadays",sent,grief
user_26949,"Just so you know, ridiculously grief_52 I swear",sent,grief
user_26950,grief_56 trust me!,sent,grief
user_26951,"Believe me, totally grief_63?",sent,grief
user_26952,grief_44 trust me,sent,grief
user_26953,grief_67. You feel me?!,sent,grief
user_26954,grief_83?,sent,grief
user_26955,GRIEF_61 FOR REAL...,sent,grief
user_26956,grief_51!,sent,grief
user_26957,grief_84,sent,grief
user_26958,"just so you extremely know, grief_13!!",sent,grief
user_26959,grief_88. get it?,sent,grief
user_26960,grief_51 damn,sent,grief
user_26961,grief_92 nowadays. Know what I mean?!?,sent,grief
user_26962,grief_7,sent,grief
user_26963,grief_60 right now lately. Get it?!?,sent,grief
user_26964,"For real, grief_32",sent,grief
user_26965,"I must say, grief_40 you know.",sent,grief
user_26966,"HONESTLY, GRIEF_55 BELIEVE ME",sent,grief
user_26967,grief_74 right now,sent,grief
user_26968,grief_82 for real,sent,grief
user_26969,grief_13 believe me,sent,grief
user_26970,"Hey, so grief!",sent,grief
user_26971,"You know what, grief_82 this moment",sent,grief
user_26972,"No joke, grief_56 I swear?",sent,grief
user_26973,grief_86!?,sent,grief
user_26974,grief_47.,sent,grief
user_26975,grief_91 right now. Agree?!!,sent,grief
user_26976,grief_24 I swear,sent,grief
user_26977,"Honestly, grief_23 recently",sent,grief
user_26978,grief_14 I swear,sent,grief
user_26979,grief_20!?,sent,grief
user_26980,grief_36 seriously?,sent,grief
user_26981,"Listen, mega grief_61",sent,grief
user_26982,GRIEF_44 BRO,sent,grief
user_26983,grief_64 I swear.,sent,grief
user_26984,GRIEF_86 YOU KNOW?,sent,grief
user_26985,grief_58,sent,grief
user_26986,"Just so you know, grief_21!?",sent,grief
user_26987,grief_68 at the moment.,sent,grief
user_26988,GRIEF_24 EVERY DAY,sent,grief
user_26989,"For real, grief_17 you know",sent,grief
user_26990,nervousness_54...,sent,nervousness
user_26991,nervousness_26!!,sent,nervousness
user_26992,nervousness_74 this moment. Know what I mean?,sent,nervousness
user_26993,nervousness_1 every day,sent,nervousness
user_26994,"No joke, nervousness_2 dude",sent,nervousness
user_26995,nervousness_19 forever...,sent,nervousness
user_26996,"Believe me, nervousness_8 no cap constantly!",sent,nervousness
user_26997,"Listen, i feel nervousness. Right?!",sent,nervousness
user_26998,nervousness_25 right now!,sent,nervousness
user_26999,"Listen, nervousness_19 believe me!?",sent,nervousness
user_27000,nervousness_18 dude every day,sent,nervousness
user_27001,"Believe me, nervousness_45. Right?!!",sent,nervousness
user_27002,nervousness_36...,sent,nervousness
user_27003,NERVOUSNESS_6 THIS MOMENT,sent,nervousness
user_27004,nervousness_77. See what I'm saying?...,sent,nervousness
user_27005,nervousness_84 seriously 24/7,sent,nervousness
user_27006,NERVOUSNESS_59 RIGHT NOW. AGREE?,sent,nervousness
user_27007,nervousness_52 never?,sent,nervousness
user_27008,nervousness_21 right now?,sent,nervousness
user_27009,nervousness_71?,sent,nervousness
user_27010,nervousness_25 dude?,sent,nervousness
user_27011,"Honestly, truly nervousness_90 always. See what I'm saying?!!",sent,nervousness
user_27012,nervousness_93 at the moment forever.,sent,nervousness
user_27013,FEELING EXTREMELY NERVOUSNESS DAMN?,sent,nervousness
user_27014,"i must say, extremely nervousness_26 today 24/7",sent,nervousness
